text,clean_text,label,mentions_dem,mentions_rep
"Get your  with  it's here! 
NYPD raided Hillary Clinton's place too! The machine falls apart when you look!",get your  with  it s here   nypd raided hillary clinton s place too  the machine falls apart when you look ,Republican,"['Clinton', 'Hillary']",[]
"If Clinton takes this, I'm done.  I won't send $  to Washington for her to corrupt, murder, worship, lie, cheat,  steal. ","if clinton takes this, i m done.  i won t send $  to washington for her to corrupt, murder, worship, lie, cheat,  steal. ",Republican,['Clinton'],[]
What is 100% clear: @FBI is investigating @HillaryClinton     https://t.co/guuPxj8WgC,what is 100  clear:  fbi is investigating  hillaryclinton     ,Republican,"['Clinton', 'Hillary', 'Hillary']","['Trump', 'Trump', 'Pence']"
     https://t.co/FlPj7cxd2a via @youtube,      via  youtube,Republican,[],"['Trump', 'Trump', 'Trump', 'Pence']"
"Hillary ""Liar"" Clinton Says She Was in New York City on 9/11 (She Wasn’t) - Breitbart   https://t.co/SqjTSA3vpL",hillary  liar  clinton says she was in new york city on 9/11  she wasn t  - breitbart   ,Republican,"['Clinton', 'Hillary', 'Hillary']",[]
"      https://t.co/ym7vfnXT1T",           ,Republican,"['Hillary', 'Democrats', 'Democrat', 'Obama']","['Trump', 'Trump', 'Pence', 'Pence']"
"It's Time; Ditch Billary!
https://t.co/f6Xeknt9dC        https://t.co/D1minjTMQk ",it s time; ditch billary           ,Republican,[],"['Trump', 'Trump', 'Trump', 'GOP']"
 this country is going to hell in a hand basket! Trump/Pence! , this country is going to hell in a hand basket  trump/pence  ,Republican,[],"['Trump', 'Pence']"
"It's this generation's turn to fight for Freedom! It's time to save America!

     https://t.co/vzIonGIPrN",it s this generation s turn to fight for freedom  it s time to save america        ,Republican,[],"['Trump', 'Trump', 'Trump', 'Pence']"
"Yes, Donald Trump, the FBI can vet 650,000 emails in eight days https://t.co/SLN2bEbaLb via @WIRED  Don't vote for Mr. Stupid","yes, donald trump, the fbi can vet 650,000 emails in eight days  via  wired  don t vote for mr. stupid",Republican,[],"['Trump', 'Donald']"
"[VIDEO] Sanders Rally 4 
Lately It Seems If You're HRC, When it Rains it Pours
https://t.co/wLhfOx1F7b
  "," video  sanders rally 4  lately it seems if you re hrc, when it rains it pours    ",Republican,"['Clinton', 'Hillary', 'Hillary']",['Trump']
" Been in politics for over 30 years,never changed anything @realDonaldTrump Never held office, revolutionized every business "," been in politics for over 30 years,never changed anything  realdonaldtrump never held office, revolutionized every business ",Republican,['Clinton'],"['Trump', 'Donald']"
"TeamTrump: RT DanScavino: WOW! Trump Advance just sent me this- Sioux City, Iowa  See you at noon IOWA… https://t.co/yDilpeC65s","teamtrump: rt danscavino: wow  trump advance just sent me this- sioux city, iowa  see you at noon iowa  ",Republican,[],"['Trump', 'Trump', 'Trump']"
  rally! Full house!!! Trump WILL win! Get rid of   https://t.co/BCdhzWZqqI,  rally  full house    trump will win  get rid of   ,Republican,['Obama'],"['Trump', 'Trump', 'Pence']"
@hectormorenco Trump is going to WIN! Trumpslide coming!! Nov 8th 2016!  VOTE TRUMP!   @FBI https://t.co/GW2UNWQasB, hectormorenco trump is going to win  trumpslide coming   nov 8th 2016   vote trump     fbi ,Republican,"['Hillary', 'Hillary']","['Trump', 'Trump', 'Trump', 'TRUMP', 'Pence']"
OHIO!!!!!  Trump Train!!!!  ,ohio       trump train      ,Republican,['Hillary'],['Trump']
"SHOCK POLL:TRUMP PASSES 50% WITH DEFINITE VOTERS... 
 https://t.co/uwS4idtM8E    ",shock poll:trump passes 50  with definite voters...       ,Republican,[],"['TRUMP', 'Trump', 'Donald']"
Huge Crowds Show for Pence in Florida Swing - Breitbart   https://t.co/aZcngBCSet,huge crowds show for pence in florida swing - breitbart   ,Republican,[],['Pence']
"   
Listen up Clinton supporters!
Hillary Clinton is not your friend.
 HotMic 
  https://t.co/4JTtKCe6Qp",    listen up clinton supporters  hillary clinton is not your friend.  hotmic    ,Republican,"['Clinton', 'Clinton', 'Hillary']",['Trump']
"Hillary for Prison! 

          https://t.co/D8r3RSgDUB",hillary for prison              ,Republican,"['Hillary', 'Hillary']",['Trump']
I've lost count of how many people I've permanently lost respect for by not voting Trump. They're almost all evangelicals. ,i ve lost count of how many people i ve permanently lost respect for by not voting trump. they re almost all evangelicals. ,Republican,[],"['Trump', 'Trump']"
VIDEO : OOPSIE! Video Comes Out of Tim Kaine Bashing Hillary https://t.co/ufbWgB57qH    ,video : oopsie  video comes out of tim kaine bashing hillary     ,Republican,"['Hillary', 'Kaine', 'Kaine']","['Trump', 'Trump']"
Here i made Donald Trump dressed as a stormtrooper at a Halloween party - he may even be Krusty 😂   https://t.co/r29nNkZlc5,here i made donald trump dressed as a stormtrooper at a halloween party - he may even be krusty     ,Republican,[],"['Trump', 'Trump', 'Donald']"
"  53%  Vote Certain, 43%  14% Are Undecided ..

    
https://t.co/IMbKJV6vOo","  53   vote certain, 43   14  are undecided ..       ",Republican,['Clinton'],['Trump']
"ChristiChat: RT WDFx2EU7:  Peter Kadzik a top DOJ official gave a ""heads up"" to the Clinton campa… https://t.co/bcvZRjdBwy",christichat: rt wdfx2eu7:  peter kadzik a top doj official gave a  heads up  to the clinton campa  ,Republican,['Clinton'],[]
BREAKING:  Busted Trying to Frame  https://t.co/JZM0d87CKX    ,breaking:  busted trying to frame      ,Republican,[],['Trump']
" Screw the GOP and the DEMS.
Vote Trump and ", screw the gop and the dems. vote trump and ,Republican,[],"['Trump', 'GOP']"
"Michican: TRUMP vs Hillary
Emerson. 10/25-10/26
My Analysis Post: https://t.co/jXiR24ZAEn
Adjusted: H +2.3% dead heat
 ",michican: trump vs hillary emerson. 10/25-10/26 my analysis post:  adjusted: h  2.3  dead heat  ,Republican,['Hillary'],"['TRUMP', 'Trump']"
"Confessed Clinton hit-man, Larry Nichols: ""HILLARY MUST BE STOPPED""!
 https://t.co/EmW7GwW7kN","confessed clinton hit-man, larry nichols:  hillary must be stopped    ",Republican,"['Clinton', 'HILLARY']",[]
Investors U  Need 2 Hold Stocks 6 Years Vs 1 Year To Receive Longterm Capital Gains W/O  HUGE TAXES In Hillary Clinton's Plan  https://t.co/jGN2wkfbcm,investors u  need 2 hold stocks 6 years vs 1 year to receive longterm capital gains w/o  huge taxes in hillary clinton s plan  ,Republican,"['Clinton', 'Hillary', 'Hillary']",[]
Let's get this TRUMP  🙏🏻🇺🇸🇺🇸,let s get this trump        ,Republican,[],['TRUMP']
"Due to mass exodus, the  is seeking warm bodies for various positions. Send resume to:  FBI HQ Quantico VA.  ","due to mass exodus, the  is seeking warm bodies for various positions. send resume to:  fbi hq quantico va.  ",Republican,[],['Trump']
America hangs in the balance today.   ,america hangs in the balance today.   ,Republican,['Hillary'],"['Trump', 'Pence']"
"Outrage as Lady Gaga’s bizarre costume at Clinton rally is likened to a Nazi uniform

 https://t.co/hDi33JvjFJ",outrage as lady gaga s bizarre costume at clinton rally is likened to a nazi uniform   ,Republican,['Clinton'],[]
".Do You Still Trust Donald Trump To Lead The Country?; I voted Yes, https://t.co/FMVQCcgFwH   ",".do you still trust donald trump to lead the country ; i voted yes,    ",Republican,[],"['Trump', 'Trump', 'Donald', 'Pence']"
"President Trump first act, appoint a special prosecutor. 650k emails - Nada. Impossible  ","president trump first act, appoint a special prosecutor. 650k emails - nada. impossible  ",Republican,[],['Trump']
"RT DewsNewz - RT VoteTrumpPics: TRUMP OVER CLINTON



🇺🇸  🇺🇸 https://t.co/Xb2HgfwsON",rt dewsnewz - rt votetrumppics: trump over clinton           ,Republican,['CLINTON'],"['Trump', 'TRUMP']"
Everyone gave Trump a hard time about not accepting election results and now look at them in the streets showing their true colors. ,everyone gave trump a hard time about not accepting election results and now look at them in the streets showing their true colors. ,Republican,[],['Trump']
Trump kicking ass and taking names.   ♥️🇱🇷,trump kicking ass and taking names.       ,Republican,[],"['Trump', 'Trump']"
"As Americans are waking up to the TRUTH about Trump, suddenly forever blue states like OREGON are now in play?!?! God Bless America. ","as americans are waking up to the truth about trump, suddenly forever blue states like oregon are now in play     god bless america. ",Republican,[],['Trump']
"   – Something AWFUL Just Happened to Hillary At Her Florida Rally, Media HIDES It! https://t.co/eX3WxHzmHI","     something awful just happened to hillary at her florida rally, media hides it  ",Republican,"['Hillary', 'Hillary']",['Trump']
"








 https://t.co/jlYcyotlcR",          ,Republican,[],"['Trump', 'Trump', 'Trump', 'Trump', 'Trump', 'Trump', 'Trump', 'Trump', 'Trump', 'Donald', 'Donald', 'Pence', 'Pence', 'Pence']"
We need to do it  we need to get @realDonaldTrump in. Vote trump save America  https://t.co/xZ5mJHbX0a,we need to do it  we need to get  realdonaldtrump in. vote trump save america  ,Republican,[],"['Trump', 'Trump', 'trump', 'Donald']"
It's Trump -- or the end of the America we know and love | https://t.co/kzh6xX3hU4   ,it s trump -- or the end of the america we know and love      ,Republican,[],"['Trump', 'Trump', 'Pence']"
"Texas Governor Gregg Abbott endorsed TRUMP !!! 
  @realDonaldTrump ",texas governor gregg abbott endorsed trump         realdonaldtrump ,Republican,['Hillary'],"['TRUMP', 'Trump', 'Trump', 'Donald', 'Pence']"
 coming   Trump signs as far as the eye can see!!!!!! Three state lockdown!    https://t.co/v6v0cfmz4y, coming   trump signs as far as the eye can see       three state lockdown     ,Republican,[],"['trump', 'Trump']"
"Why the FBI Let Hillary Go Free (  
    
https://t.co/fGolHq6LfL",why the fbi let hillary go free          ,Republican,['Hillary'],[]
"""@TeamTrump: .@realDonaldTrump widens lead in Arizona as @HillaryClinton continues losing ground 
https://t.co/NqxG07A5Hf",  teamtrump: . realdonaldtrump widens lead in arizona as  hillaryclinton continues losing ground  ,Republican,"['Clinton', 'Hillary']","['Trump', 'Trump', 'Donald']"
"Vote Trump and shut up!  
",vote trump and shut up    ,Republican,['hillary'],['Trump']
Don't Vote for a Fraud!        https://t.co/O7H9jZrXCB,don t vote for a fraud         ,Republican,['hillary'],[]
FBI Just Reopened Hillary Clinton Investigation!  https://t.co/IItHqIFc0k.,fbi just reopened hillary clinton investigation   ,Republican,"['Clinton', 'Hillary']",[]
" 
 4   !
   PUT 
🐸🐍  https://t.co/2rK8Uxp6vA",   4        put      ,Republican,[],"['Trump', 'Trump']"
" get everyone you know to vote 
 

 







 

   https://t.co/8PkC9xKvT6", get everyone you know to vote                    ,Republican,[],"['Trump', 'Trump', 'Trump', 'Pence']"
"MUST SEE:  Supporters Severely Harass Hollywood  Woman For Supporting 

  
https://t.co/ztJ330HUSK",must see:  supporters severely harass hollywood  woman for supporting      ,Republican,['Clinton'],['Trump']
https://t.co/kze2UuGnsp     @realDonaldTrump  ,      realdonaldtrump  ,Republican,[],"['Trump', 'Trump', 'Trump', 'Donald', 'GOP']"
TRUMP IS BIG NEWS IN BANGKOK @realDonaldTrump     https://t.co/amjxlMgU3k,trump is big news in bangkok  realdonaldtrump     ,Republican,[],"['TRUMP', 'Trump', 'Trump', 'Trump', 'Donald']"
I hope Mr @realDonaldTrump will win the election and  ,i hope mr  realdonaldtrump will win the election and  ,Republican,[],"['Trump', 'Donald']"
"MT @PatrioticChoice:  stands up for American Citizens! 
https://t.co/H2G6edHbS3
   ",mt  patrioticchoice:  stands up for american citizens       ,Republican,[],"['Trump', 'Trump', 'Trump']"
40 years is MORE than enough STOP the Clinton Crime Family  and  ,40 years is more than enough stop the clinton crime family  and  ,Republican,['Clinton'],"['Trump', 'Pence']"
Parents Of Pro-Trump Son Killed In Auto Accident Speak At Rally: Vote For Trump In Rileys Honor | Video | https://t.co/FLi48dPLrI ,parents of pro-trump son killed in auto accident speak at rally: vote for trump in rileys honor   video    ,Republican,[],"['Trump', 'Trump']"
 'No Compulsion'? Not quite      https://t.co/zMTBDEv1yO https://t.co/UEcnuUXY1u,  no compulsion   not quite       ,Republican,[],['trump']
"             San Jose , Reno , Miami https://t.co/tkb00QvRtH","             san jose , reno , miami ",Republican,"['Hillary', 'Hillary']",['Trump']
"     I'm following Trump, POTUS or Revolution ","     i m following trump, potus or revolution ",Republican,[],"['Trump', 'Trump']"
Clinton by 1 because there's DEAD people voting in the polls.     https://t.co/kzgObS4TRg,clinton by 1 because there s dead people voting in the polls.     ,Republican,['Clinton'],"['Trump', 'Trump', 'Trump', 'Pence']"
FBI Just Reopened Hillary Clinton Investigation!  https://t.co/Y74wVgcOaZ.,fbi just reopened hillary clinton investigation   ,Republican,"['Clinton', 'Hillary']",[]
"Trump sez ""crooked Hillary"". Trump is a crook, middle class suppressing, Right to Work supporter, &amp; buy Chinese candidate @MOAFLCIO  ","trump sez  crooked hillary . trump is a crook, middle class suppressing, right to work supporter, and; buy chinese candidate  moaflcio  ",Republican,['Hillary'],"['Trump', 'Trump']"
Make America Great Again! Exile Clinton &amp;    Vote TRUMP      https://t.co/ERXQyNtTTo,make america great again  exile clinton and;    vote trump      ,Republican,['Clinton'],['TRUMP']
"Watching Buzzfeed, MSNBC, and CNN made my day      ","watching buzzfeed, msnbc, and cnn made my day      ",Republican,[],"['Trump', 'Trump', 'Pence']"
Trump Wins 🇺🇸 ,trump wins    ,Republican,[],['Trump']
Market manipulation at its finest folks the outcome of FBI decision the elite are betting on Clinton ,market manipulation at its finest folks the outcome of fbi decision the elite are betting on clinton ,Republican,['Clinton'],[]
